counter,name,function_name,real_parameter,typical_parameter,returns_value,file_name,start_row,start_column,end_row,end_column,
255,-,UNNAMED,1,1,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,131749,0,131784,70,
256,-,UNNAMED,1,1,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,131800,0,131806,76,
257,-,UNNAMED,1,1,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,131825,0,131857,76,
258,-,UNNAMED,1,1,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,131859,0,131926,70,
259,-,UNNAMED,1,1,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,2,0,136204,12,
260,-,UNNAMED,1,1,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,4441,4,4444,27,
261,ArrowFunction,ARROW,0,0,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,51203,0,51249,5,
262,-,UNNAMED,1,1,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,72500,6,72504,11,
263,ArrowFunction,ARROW,0,0,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,95739,0,96127,5,
264,-,UNNAMED,1,1,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,102816,4,102837,18,
265,-,UNNAMED,1,1,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,102841,2,102854,14,
266,-,UNNAMED,1,1,true,./src/init/resources/jupyterlab-master/jupyterlab-master/jupyterlab/staging/yarn.js,102856,2,102869,18,
